sentence,sentiment,positive_score,negative_score,neutral_score
"The Other segment consists of regional sales activities in Sweden, Italy, Czechia, Hungary, Croatia, Romania, and Poland.",neutral,0.03802612,0.0149641,0.9470098
"It also includes E.ON Energy Markets GmbH, the E.ON Group’s central commodity procurement unit.",neutral,0.03904609,0.013608732,0.9473452
"E.ON’s objectives are to increase customer satisfaction, ensure energy affordability, and actively help shape Europe’s energy transition.",positive,0.81899095,0.00704327,0.17396587
"We procure electricity and gas for our energy retail business primarily on the wholesale energy market, both on energy exchanges and bilaterally (over the counter) from energy wholesalers.",neutral,0.087249756,0.008123964,0.9046263
8 This section is part of the Sustainability Statement.,neutral,0.02425757,0.038379412,0.937363
It contains disclosures to ESRS disclosure requirements ESRS 2 SBM -1 para.,neutral,0.021797156,0.030757016,0.94744587
"Combined Group Management Report → Business Report 46 E.ON Integrated Annual Report 2025 Selected Highlights from Fiscal Year 2025 • Investing in sustainable supply solutions Energy Retail’s investments in 2025 declined year-over-year, primarily owing to lower financial investments.",negative,0.008731378,0.97294116,0.018327557
"• Adjusted EBITDA for 2025 inside forecast range As anticipated, adjusted EBITDA was slightly below the prior-year figure.",negative,0.02434288,0.95484453,0.020812545
This performance is mainly due to our business in the United Kingdom.,neutral,0.23880185,0.008494911,0.75270325
Selected Energy Retail Projects E.ON and BMW Group pioneer bidirectional charging In 2025 E.ON and BMW Group set a new benchmark for intelligently interlinking mobility and energy.,neutral,0.43042165,0.008916166,0.5606622
A commercial offering for bidirectional charging makes it possible for electric vehicles (“EVs”) like the BMW iX3 not only to draw power but also to selectively feed it back into the grid.,neutral,0.20688082,0.0078360215,0.78528315
The solution is based on jointly developed software and an innovative vehicle-to-grid tariff.,positive,0.57239836,0.0067672892,0.42083436
The BMW iX3’s battery is flexibly integrated into the power grid and can be intelligently controlled.,neutral,0.18282917,0.008209634,0.8089612
The service is easy for customers to use and also enables them to enjoy annual savings.,positive,0.8069136,0.006772083,0.18631425
The bidirectional charging technology is being strategically developed and will gradually be installed in other BMW model series.,positive,0.5222656,0.0076320916,0.4701024
"The long-term plan is to integrate the product into a holistic energy platform that intelligently connects charging infrastructure, solar systems, heat pumps, and smart home systems.",neutral,0.3409921,0.0073826346,0.6516253
E.ON transforms households into active market participants— and makes energy both manageable and profitable E.ON partnered with Australian startup Amber to launch a product called Next Solar Max in the United Kingdom.,positive,0.7904887,0.006980074,0.20253114
It is a dynamic electricity tariff that enables households to manage their self- generated energy.,neutral,0.19681458,0.006933176,0.79625225
The offer is tailored to homeowners who already have solar and battery systems.,neutral,0.1778108,0.007869311,0.8143199
It enables them to view electricity prices in half-hourly intervals and make informed decisions about when to consume or store electricity.,neutral,0.036684696,0.01755179,0.94576347
"If prices are rising, they may also opt to sell electricity from their solar system or battery back to the grid.",neutral,0.043541033,0.035618216,0.92084074
"The Next Solar Max app automatically manages each household’s energy needs, learns from their habits, forecasts solar power generation, and tracks energy prices in real time.",neutral,0.041589536,0.017503545,0.94090694
The app also designs personalized energy plans to optimize customers’ energy consumption in line with their lifestyle and energy patterns.,neutral,0.13764635,0.008698374,0.85365534
Charging made easy Combined Group Management Report → Business Report 47 E.ON Integrated Annual Report 2025 E.ON’s Home Comfort brings innovation to residential customers E.ON Home Comfort is not just an energy tariff but rather a modular service.,neutral,0.1690166,0.0077429446,0.82324046
It combines an E.ON electricity tariff with the E.ON Home Energy Manager to enable households to take advantage of their flexibility.,positive,0.56096965,0.00718438,0.43184593
"It allows residential customers to connect a compatible wall-mounted EV charge box, heat pump, and solar system with a storage device.",neutral,0.1161327,0.00873352,0.87513375
"The system can analyze a household’s energy flows, identify optimization potential, and automatically realize it by shifting electricity use to times when it is advantageous for the energy system.",neutral,0.15493779,0.010108349,0.8349539
"Examples might be charging an EV at night, running the heat pump when the energy system is less busy (yet without lowering interior temperatures), and storing solar power at the ideal time— when sunlight is abundant.",neutral,0.03328054,0.029015956,0.9377035
"The E.ON Home app offers E.ON Home Comfort customers an uninterrupted overview and, if they wish, enables them to control their home energy flows themselves.",neutral,0.18920474,0.007874665,0.80292064
"Flexibility pays off, and households can capture savings through bonuses for energy solutions, optimized solar power self-use, and reduced network fees.",positive,0.913508,0.01261318,0.07387881
"With dynamic tariffs, the kilowatt-hour working price is directly linked to current movements in exchange-traded power prices.",neutral,0.047273725,0.024360318,0.92836595
"By contrast, E.ON Home Comfort customers may select a tariff with reliable kilowatt-hour prices and thus avoid direct exposure to price fluctuations on power exchanges.",neutral,0.15579431,0.01143865,0.832767
"Operating KPIs Customer Numbers The fully consolidated companies in Energy Retail had a total of about 33.3 million customers, which was below the prior-year level (34.6 million).",negative,0.008400513,0.9664429,0.025156667
The biggest change was in Germany.,neutral,0.19403955,0.09472473,0.71123576
NEW Group’s deconsolidation was the main factor.,neutral,0.047160298,0.08215912,0.87068063
Our focus on a value-based approach to acquiring residential and SME customers led to declines as well.,negative,0.017896693,0.95658207,0.025521288
"Power and Gas Sales Volume Power sales volume fell in fiscal year 2025 by about 32 billion kWh to 181.4 billion kWh (prior year: 213.3 billion kWh), gas sales volume by about 30 billion kWh to 362.3 billion kWh (prior year: 392.3 billion kWh).",negative,0.0067152665,0.97537255,0.017912159
The main factor was a significant reduction in power and gas sales to the wholesale market due to our fully integrated portfolio optimization.,negative,0.20972043,0.7360697,0.054209907
"In addition, portfolio streamlining in line with our B2B strategy likewise resulted in lower power and gas sales to I&C customers and sales partners.",negative,0.061646454,0.9011476,0.03720591
"We also sold less to residential and SME customers in Germany, resulting in particular from NEW Group’s deconsolidation.",positive,0.44186825,0.2641269,0.2940048
"Power and gas sales to residential and SME customers rose slightly in the Netherlands, partially driven by higher average consumption.",positive,0.9594762,0.022887034,0.017636834
"In the case of power, this was attributable to ongoing electrification.",neutral,0.07722232,0.016320629,0.906457
Combined Group Management Report → Business Report 48 E.ON Integrated Annual Report 2025 Power Sales Germany United Kingdom The Netherlands Other Total Billion kWh 2025 2024 2025 2024 2025 2024 2025 2024 2025 2024 Fourth quarter Residential and SME 7.4 8.0 4.7 4.7 2.0 1.8 5.3 5.3 19.4 19.8 I&C/Sales partners1 4.5 5.5 5.0 5.2 0.2 0.2 2.2 2.5 11.9 13.4 Customer groups 11.9 13.5 9.7 9.9 2.2 2.0 7.5 7.8 31.3 33.2 Wholesale market 0.8 2.6 0.6 0.7 0.2 0.3 13.0 19.9 14.6 23.5 Total 12.7 16.1 10.3 10.6 2.4 2.3 20.5 27.7 45.9 56.7 Full year Residential and SME 28.4 30.4 17.2 17.5 6.5 6.1 18.7 18.8 70.8 72.8 I&C/Sales partners1 19.1 22.5 19.6 21.3 0.6 0.8 8.3 9.0 47.6 53.6 Customer groups 47.5 52.9 36.8 38.8 7.1 6.9 27.0 27.8 118.4 126.4 Wholesale market 4.2 6.3 2.3 2.3 0.5 0.9 56.0 77.4 63.0 86.9 Total 51.7 59.2 39.1 41.1 7.6 7.8 83.0 105.2 181.4 213.3 1Two customer groups— “I&C” and “Sales partners”— were combined into one and the prior-year figures adjusted accordingly.,neutral,0.024465917,0.0896746,0.88585943
